"time","heart_rate"
2015-04-03 20:25:19,82
2015-04-03 20:25:24,87
2015-04-03 20:25:29,93
2015-04-03 20:25:34,87
2015-04-03 20:25:39,93
2015-04-03 20:25:44,79
2015-04-03 20:25:49,78
2015-04-03 20:25:54,84
2015-04-03 20:25:59,83
2015-04-03 20:26:04,89
2015-04-03 20:26:09,76
2015-04-03 20:26:14,78
2015-04-03 20:26:19,82
2015-04-03 20:26:24,74
2015-04-03 20:26:29,79
2015-04-03 20:26:34,82
2015-04-03 20:26:39,76
2015-04-03 20:26:44,76
2015-04-03 20:26:49,77
2015-04-03 20:26:54,78
2015-04-03 20:26:59,83
2015-04-03 20:27:04,84
2015-04-03 20:27:09,82
2015-04-03 20:27:14,83
2015-04-03 20:27:19,83
2015-04-03 20:27:24,80
2015-04-03 20:27:29,77
2015-04-03 20:27:34,73
2015-04-03 20:27:39,81
2015-04-03 20:27:44,74
2015-04-03 20:27:49,78
2015-04-03 20:27:54,75
2015-04-03 20:27:59,79
2015-04-03 20:28:04,81
2015-04-03 20:28:09,81
2015-04-03 20:28:14,81
2015-04-03 20:28:19,79
2015-04-03 20:28:24,80
2015-04-03 20:28:29,88
2015-04-03 20:28:34,88
2015-04-03 20:28:39,89
2015-04-03 20:28:44,91
2015-04-03 20:28:49,92
2015-04-03 20:28:54,84
2015-04-03 20:28:59,90
2015-04-03 20:29:04,90
2015-04-03 20:29:09,82
2015-04-03 20:29:14,88
2015-04-03 20:29:19,82
2015-04-03 20:29:24,77
2015-04-03 20:29:29,82
2015-04-03 20:29:34,76
2015-04-03 20:29:39,78
2015-04-03 20:29:44,86
2015-04-03 20:29:49,87
2015-04-03 20:29:54,84
2015-04-03 20:29:59,83
2015-04-03 20:30:04,83
2015-04-03 20:30:09,78
2015-04-03 20:30:14,84
2015-04-03 20:30:19,79
2015-04-03 20:30:24,79
2015-04-03 20:30:29,82
2015-04-03 20:30:34,83
2015-04-03 20:30:39,82
2015-04-03 20:30:44,80
2015-04-03 20:30:49,77
2015-04-03 20:30:54,81
2015-04-03 20:30:59,80
2015-04-03 20:31:04,84
2015-04-03 20:31:09,83
2015-04-03 20:31:14,84
2015-04-03 20:31:19,80
2015-04-03 20:31:24,84
2015-04-03 20:31:29,81
2015-04-03 20:31:34,81
2015-04-03 20:31:39,81
2015-04-03 20:31:44,90
2015-04-03 20:31:49,90
2015-04-03 20:31:54,88
2015-04-03 20:31:59,84
2015-04-03 20:32:04,83
2015-04-03 20:32:09,80
2015-04-03 20:32:14,80
2015-04-03 20:32:19,78
2015-04-03 20:32:24,84
2015-04-03 20:32:29,88
2015-04-03 20:32:34,89
2015-04-03 20:32:39,80
2015-04-03 20:32:44,83
2015-04-03 20:32:49,88
2015-04-03 20:32:54,80
2015-04-03 20:32:59,76
2015-04-03 20:33:04,80
2015-04-03 20:33:09,85
2015-04-03 20:33:14,86
2015-04-03 20:33:19,81
2015-04-03 20:33:24,77
2015-04-03 20:33:29,75
2015-04-03 20:33:34,78
2015-04-03 20:33:39,81
2015-04-03 20:33:44,76
2015-04-03 20:33:49,82
2015-04-03 20:33:54,75
2015-04-03 20:33:59,85
2015-04-03 20:34:04,92
2015-04-03 20:34:09,83
2015-04-03 20:34:14,81
2015-04-03 20:34:19,83
2015-04-03 20:34:24,80
2015-04-03 20:34:29,87
2015-04-03 20:34:34,85
2015-04-03 20:34:39,80
2015-04-03 20:34:44,86
2015-04-03 20:34:49,88
2015-04-03 20:34:54,83
2015-04-03 20:34:59,80
2015-04-03 20:35:04,80
2015-04-03 20:35:09,76
2015-04-03 20:35:14,89
2015-04-03 20:35:19,92
2015-04-03 20:35:24,83
2015-04-03 20:35:29,89
2015-04-03 20:35:34,85
2015-04-03 20:35:39,87
2015-04-03 20:35:44,83
2015-04-03 20:35:49,84
2015-04-03 20:35:54,84
2015-04-03 20:35:59,85
2015-04-03 20:36:04,85
2015-04-03 20:36:09,87
2015-04-03 20:36:14,86
2015-04-03 20:36:19,81
2015-04-03 20:36:24,76
2015-04-03 20:36:29,80
2015-04-03 20:36:34,81
2015-04-03 20:36:39,76
2015-04-03 20:36:44,81
2015-04-03 20:36:49,79
2015-04-03 20:36:54,74
2015-04-03 20:36:59,81
2015-04-03 20:37:04,81
2015-04-03 20:37:09,80
2015-04-03 20:37:14,86
2015-04-03 20:37:19,82
2015-04-03 20:37:24,82
2015-04-03 20:37:29,88
2015-04-03 20:37:34,89
2015-04-03 20:37:39,88
2015-04-03 20:37:44,93
2015-04-03 20:37:49,93
2015-04-03 20:37:54,86
2015-04-03 20:37:59,89
2015-04-03 20:38:04,84
2015-04-03 20:38:09,87
2015-04-03 20:38:14,83
2015-04-03 20:38:19,76
2015-04-03 20:38:24,84
2015-04-03 20:38:29,74
2015-04-03 20:38:34,75
2015-04-03 20:38:39,87
2015-04-03 20:38:44,85
2015-04-03 20:38:49,92
2015-04-03 20:38:54,80
2015-04-03 20:38:59,72
2015-04-03 20:39:04,73
2015-04-03 20:39:09,82
2015-04-03 20:39:14,88
2015-04-03 20:39:19,83
2015-04-03 20:39:24,73
2015-04-03 20:39:29,77
2015-04-03 20:39:34,75
2015-04-03 20:39:39,79
2015-04-03 20:39:44,78
2015-04-03 20:39:49,84
2015-04-03 20:39:54,80
2015-04-03 20:39:59,87
2015-04-03 20:40:04,88
2015-04-03 20:40:09,91
2015-04-03 20:40:14,90
2015-04-03 20:40:19,90
2015-04-03 20:40:24,91
2015-04-03 20:40:29,90
2015-04-03 20:40:34,94
2015-04-03 20:40:39,85
2015-04-03 20:40:44,91
2015-04-03 20:40:49,92
2015-04-03 20:40:54,85
2015-04-03 20:40:59,81
2015-04-03 20:41:04,81
2015-04-03 20:41:09,90
2015-04-03 20:41:14,81
2015-04-03 20:41:19,78
2015-04-03 20:41:24,86
2015-04-03 20:41:29,89
2015-04-03 20:41:34,88
2015-04-03 20:41:39,80
2015-04-03 20:41:44,82
2015-04-03 20:41:49,83
2015-04-03 20:41:54,85
2015-04-03 20:41:59,83
2015-04-03 20:42:04,82
2015-04-03 20:42:09,86
2015-04-03 20:42:14,85
2015-04-03 20:42:19,80
2015-04-03 20:42:24,77
2015-04-03 20:42:29,81
2015-04-03 20:42:34,76
2015-04-03 20:42:39,82
2015-04-03 20:42:44,78
2015-04-03 20:42:49,75
2015-04-03 20:42:54,84
2015-04-03 20:42:59,86
2015-04-03 20:43:04,90
2015-04-03 20:43:09,77
2015-04-03 20:43:14,86
2015-04-03 20:43:19,85
2015-04-03 20:43:24,87
2015-04-03 20:43:29,87
2015-04-03 20:43:34,93
2015-04-03 20:43:39,82
2015-04-03 20:43:44,75
2015-04-03 20:43:49,80
2015-04-03 20:43:54,86
2015-04-03 20:43:59,80
2015-04-03 20:44:04,85
2015-04-03 20:44:09,81
2015-04-03 20:44:14,81
2015-04-03 20:44:19,81
2015-04-03 20:44:24,84
2015-04-03 20:44:29,81
2015-04-03 20:44:34,84
2015-04-03 20:44:39,83
2015-04-03 20:44:44,73
2015-04-03 20:44:49,74
2015-04-03 20:44:54,79
2015-04-03 20:44:59,88
2015-04-03 20:45:04,86
2015-04-03 20:45:09,90
2015-04-03 20:45:14,84
2015-04-03 20:45:19,87
2015-04-03 20:45:24,84
2015-04-03 20:45:29,88
2015-04-03 20:45:34,91
2015-04-03 20:45:39,92
2015-04-03 20:45:44,98
2015-04-03 20:45:49,99
2015-04-03 20:45:54,92
2015-04-03 20:45:59,91
2015-04-03 20:46:04,91
2015-04-03 20:46:09,81
2015-04-03 20:46:14,88
2015-04-03 20:46:19,89
2015-04-03 20:46:24,86
2015-04-03 20:46:29,89
2015-04-03 20:46:34,84
2015-04-03 20:46:39,85
2015-04-03 20:46:44,85
2015-04-03 20:46:49,83
2015-04-03 20:46:54,85
2015-04-03 20:46:59,82
2015-04-03 20:47:04,87
2015-04-03 20:47:09,76
2015-04-03 20:47:14,86
2015-04-03 20:47:19,96
2015-04-03 20:47:24,82
2015-04-03 20:47:29,83
2015-04-03 20:47:34,91
2015-04-03 20:47:39,77
2015-04-03 20:47:44,79
2015-04-03 20:47:49,85
2015-04-03 20:47:54,80
2015-04-03 20:47:59,83
2015-04-03 20:48:04,81
2015-04-03 20:48:09,85
2015-04-03 20:48:14,79
2015-04-03 20:48:19,82
2015-04-03 20:48:24,83
2015-04-03 20:48:29,83
2015-04-03 20:48:34,81
2015-04-03 20:48:39,72
2015-04-03 20:48:44,75
2015-04-03 20:48:49,77
2015-04-03 20:48:54,78
2015-04-03 20:48:59,84
2015-04-03 20:49:04,85
2015-04-03 20:49:09,88
2015-04-03 20:49:14,91
2015-04-03 20:49:19,89
2015-04-03 20:49:24,94
2015-04-03 20:49:29,87
2015-04-03 20:49:34,84
2015-04-03 20:49:39,91
2015-04-03 20:49:44,91
2015-04-03 20:49:49,88
2015-04-03 20:49:54,86
2015-04-03 20:49:59,85
2015-04-03 20:50:04,86
2015-04-03 20:50:09,86
2015-04-03 20:50:14,103
2015-04-03 20:50:19,106
2015-04-03 20:50:24,103
2015-04-03 20:50:29,89
2015-04-03 20:50:34,95
2015-04-03 20:50:39,103
2015-04-03 20:50:44,97
2015-04-03 20:50:49,92
2015-04-03 20:50:54,91
2015-04-03 20:50:59,81
2015-04-03 20:51:04,75
2015-04-03 20:51:09,87
2015-04-03 20:51:14,84
2015-04-03 20:51:19,82
2015-04-03 20:51:24,78
2015-04-03 20:51:29,84
2015-04-03 20:51:34,95
2015-04-03 20:51:39,97
2015-04-03 20:51:44,92
2015-04-03 20:51:49,88
2015-04-03 20:51:54,97
2015-04-03 20:51:59,93
2015-04-03 20:52:04,92
2015-04-03 20:52:09,101
2015-04-03 20:52:14,91
2015-04-03 20:52:19,88
2015-04-03 20:52:24,95
2015-04-03 20:52:29,89
2015-04-03 20:52:34,94
2015-04-03 20:52:39,88
2015-04-03 20:52:44,89
2015-04-03 20:52:49,91
2015-04-03 20:52:54,88
2015-04-03 20:52:59,100
2015-04-03 20:53:04,96
2015-04-03 20:53:09,84
2015-04-03 20:53:14,92
2015-04-03 20:53:19,93
2015-04-03 20:53:24,91
2015-04-03 20:53:29,94
2015-04-03 20:53:34,97
2015-04-03 20:53:39,96
2015-04-03 20:53:44,87
2015-04-03 20:53:49,86
2015-04-03 20:53:54,87
2015-04-03 20:53:59,84
2015-04-03 20:54:04,88
2015-04-03 20:54:09,85
2015-04-03 20:54:14,84
2015-04-03 20:54:19,85
2015-04-03 20:54:24,82
2015-04-03 20:54:29,91
2015-04-03 20:54:34,88
2015-04-03 20:54:39,81
2015-04-03 20:54:44,82
2015-04-03 20:54:49,89
2015-04-03 20:54:54,82
2015-04-03 20:54:59,82
2015-04-03 20:55:04,83
2015-04-03 20:55:09,88
2015-04-03 20:55:14,87
2015-04-03 20:55:19,84
2015-04-03 20:55:24,88
2015-04-03 20:55:29,94
2015-04-03 20:55:34,90
2015-04-03 20:55:39,99
2015-04-03 20:55:44,96
2015-04-03 20:55:49,97
2015-04-03 20:55:54,89
2015-04-03 20:55:59,88
2015-04-03 20:56:04,93
2015-04-03 20:56:09,91
2015-04-03 20:56:14,89
2015-04-03 20:56:19,87
2015-04-03 20:56:24,85
2015-04-03 20:56:29,83
2015-04-03 20:56:34,83
2015-04-03 20:56:39,90
2015-04-03 20:56:44,90
2015-04-03 20:56:49,85
2015-04-03 20:56:54,89
2015-04-03 20:56:59,87
2015-04-03 20:57:04,84
2015-04-03 20:57:09,84
2015-04-03 20:57:14,80
2015-04-03 20:57:19,79
2015-04-03 20:57:24,83
2015-04-03 20:57:29,84
2015-04-03 20:57:34,82
2015-04-03 20:57:39,84
2015-04-03 20:57:44,85
2015-04-03 20:57:49,88
2015-04-03 20:57:54,85
2015-04-03 20:57:59,85
2015-04-03 20:58:04,85
2015-04-03 20:58:09,85
2015-04-03 20:58:14,82
2015-04-03 20:58:19,80
2015-04-03 20:58:24,78
2015-04-03 20:58:29,77
2015-04-03 20:58:34,79
2015-04-03 20:58:39,88
2015-04-03 20:58:44,93
2015-04-03 20:58:49,96
2015-04-03 20:58:54,86
2015-04-03 20:58:59,88
2015-04-03 20:59:04,86
2015-04-03 20:59:09,84
2015-04-03 20:59:14,82
2015-04-03 20:59:19,80
2015-04-03 20:59:24,82
2015-04-03 20:59:29,77
2015-04-03 20:59:34,75
2015-04-03 20:59:39,90
2015-04-03 20:59:44,82
2015-04-03 20:59:49,82
2015-04-03 20:59:54,93
2015-04-03 20:59:59,93
2015-04-03 21:00:04,98
2015-04-03 21:00:09,87
2015-04-03 21:00:14,81
2015-04-03 21:00:19,78
2015-04-03 21:00:24,81
2015-04-03 21:00:29,85
2015-04-03 21:00:35,84
2015-04-03 21:00:39,80
2015-04-03 21:00:44,80
2015-04-03 21:00:49,78
2015-04-03 21:00:54,82
2015-04-03 21:00:59,87
2015-04-03 21:01:04,86
2015-04-03 21:01:09,86
2015-04-03 21:01:14,86
2015-04-03 21:01:19,84
2015-04-03 21:01:24,86
2015-04-03 21:01:29,84
2015-04-03 21:01:34,87
2015-04-03 21:01:39,89
2015-04-03 21:01:44,94
2015-04-03 21:01:49,95
2015-04-03 21:01:54,96
2015-04-03 21:01:59,81
2015-04-03 21:02:04,78
2015-04-03 21:02:09,78
2015-04-03 21:02:14,89
2015-04-03 21:02:19,92
2015-04-03 21:02:24,90
2015-04-03 21:02:29,92
2015-04-03 21:02:34,87
2015-04-03 21:02:39,92
2015-04-03 21:02:44,89
2015-04-03 21:02:49,90
2015-04-03 21:02:54,87
2015-04-03 21:02:59,77
2015-04-03 21:03:04,84
2015-04-03 21:03:09,92
2015-04-03 21:03:14,81
2015-04-03 21:03:19,86
2015-04-03 21:03:24,91
2015-04-03 21:03:29,78
2015-04-03 21:03:34,74
2015-04-03 21:03:39,83
2015-04-03 21:03:44,72
2015-04-03 21:03:49,73
2015-04-03 21:03:54,83
2015-04-03 21:03:59,78
2015-04-03 21:04:04,83
2015-04-03 21:04:09,80
2015-04-03 21:04:14,84
2015-04-03 21:04:19,86
2015-04-03 21:04:24,80
2015-04-03 21:04:29,84
2015-04-03 21:04:34,88
2015-04-03 21:04:39,75
2015-04-03 21:04:44,79
2015-04-03 21:04:49,82
2015-04-03 21:04:54,82
2015-04-03 21:04:59,89
2015-04-03 21:05:04,94
2015-04-03 21:05:09,84
2015-04-03 21:05:14,85
2015-04-03 21:05:19,80
2015-04-03 21:05:24,80
2015-04-03 21:05:29,82
2015-04-03 21:05:34,88
2015-04-03 21:05:39,81
2015-04-03 21:05:44,86
2015-04-03 21:05:49,88
2015-04-03 21:05:54,92
2015-04-03 21:05:59,84
2015-04-03 21:06:04,88
2015-04-03 21:06:09,88
2015-04-03 21:06:14,92
2015-04-03 21:06:19,89
2015-04-03 21:06:24,90
2015-04-03 21:06:29,92
2015-04-03 21:06:34,85
2015-04-03 21:06:39,88
2015-04-03 21:06:44,89
2015-04-03 21:06:49,89
2015-04-03 21:06:54,90
2015-04-03 21:06:59,86
2015-04-03 21:07:04,86
2015-04-03 21:07:09,97
2015-04-03 21:07:14,92
2015-04-03 21:07:19,86
2015-04-03 21:07:24,88
2015-04-03 21:07:29,87
2015-04-03 21:07:34,86
2015-04-03 21:07:39,83
2015-04-03 21:07:44,87
2015-04-03 21:07:49,89
2015-04-03 21:07:54,88
2015-04-03 21:07:59,90
2015-04-03 21:08:04,91
2015-04-03 21:08:09,76
2015-04-03 21:08:14,84
2015-04-03 21:08:19,83
2015-04-03 21:08:24,88
2015-04-03 21:08:29,86
2015-04-03 21:08:34,83
2015-04-03 21:08:39,77
2015-04-03 21:08:44,77
2015-04-03 21:08:49,79
2015-04-03 21:08:54,81
2015-04-03 21:08:59,83
2015-04-03 21:09:04,82
2015-04-03 21:09:09,85
2015-04-03 21:09:14,91
2015-04-03 21:09:19,87
2015-04-03 21:09:24,94
2015-04-03 21:09:29,100
2015-04-03 21:09:34,90
2015-04-03 21:09:39,79
2015-04-03 21:09:44,87
2015-04-03 21:09:49,78
2015-04-03 21:09:54,74
2015-04-03 21:09:59,75
2015-04-03 21:10:04,75
2015-04-03 21:10:09,79
2015-04-03 21:10:14,71
2015-04-03 21:10:19,73
2015-04-03 21:10:24,83
2015-04-03 21:10:29,83
2015-04-03 21:10:34,83
2015-04-03 21:10:39,83
2015-04-03 21:10:44,85
2015-04-03 21:10:49,81
2015-04-03 21:10:54,80
2015-04-03 21:10:59,82
2015-04-03 21:11:04,82
2015-04-03 21:11:09,82
2015-04-03 21:11:14,87
2015-04-03 21:11:19,82
2015-04-03 21:11:24,85
2015-04-03 21:11:29,87
2015-04-03 21:11:34,86
2015-04-03 21:11:39,78
2015-04-03 21:11:44,89
2015-04-03 21:11:49,87
2015-04-03 21:11:54,82
2015-04-03 21:11:59,83
2015-04-03 21:12:04,80
2015-04-03 21:12:09,79
2015-04-03 21:12:14,81
2015-04-03 21:12:19,82
2015-04-03 21:12:24,79
2015-04-03 21:12:29,82
2015-04-03 21:12:34,82
2015-04-03 21:12:39,86
2015-04-03 21:12:44,90
2015-04-03 21:12:49,83
2015-04-03 21:12:54,84
2015-04-03 21:12:59,86
2015-04-03 21:13:04,92
2015-04-03 21:13:09,84
2015-04-03 21:13:14,83
2015-04-03 21:13:19,85
2015-04-03 21:13:24,92
2015-04-03 21:13:29,90
2015-04-03 21:13:34,92
2015-04-03 21:13:39,96
2015-04-03 21:13:44,92
2015-04-03 21:13:49,92
2015-04-03 21:13:54,92
2015-04-03 21:13:59,76
2015-04-03 21:14:04,75
2015-04-03 21:14:09,77
2015-04-03 21:14:14,87
2015-04-03 21:14:19,87
2015-04-03 21:14:24,90
2015-04-03 21:14:29,85
2015-04-03 21:14:34,81
2015-04-03 21:14:39,84
2015-04-03 21:14:44,85
2015-04-03 21:14:49,82
2015-04-03 21:14:54,79
2015-04-03 21:14:59,83
2015-04-03 21:15:04,81
2015-04-03 21:15:09,88
2015-04-03 21:15:14,87
2015-04-03 21:15:19,81
2015-04-03 21:15:24,90
2015-04-03 21:15:29,84
2015-04-03 21:15:34,85
2015-04-03 21:15:39,90
2015-04-03 21:15:44,84
2015-04-03 21:15:49,85
2015-04-03 21:15:54,94
2015-04-03 21:15:59,97
2015-04-03 21:16:04,93
2015-04-03 21:16:09,82
2015-04-03 21:16:14,86
2015-04-03 21:16:19,90
2015-04-03 21:16:24,96
2015-04-03 21:16:29,90
2015-04-03 21:16:34,91
2015-04-03 21:16:39,87
2015-04-03 21:16:44,89
2015-04-03 21:16:49,85
2015-04-03 21:16:54,94
2015-04-03 21:16:59,82
2015-04-03 21:17:04,85
2015-04-03 21:17:09,87
2015-04-03 21:17:14,86
2015-04-03 21:17:19,90
2015-04-03 21:17:24,89
2015-04-03 21:17:29,92
2015-04-03 21:17:34,94
2015-04-03 21:17:39,98
2015-04-03 21:17:44,96
2015-04-03 21:17:49,100
2015-04-03 21:17:54,98
2015-04-03 21:17:59,100
2015-04-03 21:18:04,96
2015-04-03 21:18:09,92
2015-04-03 21:18:14,92
2015-04-03 21:18:19,84
2015-04-03 21:18:24,81
2015-04-03 21:18:29,87
2015-04-03 21:18:34,88
2015-04-03 21:18:39,89
2015-04-03 21:18:44,92
2015-04-03 21:18:49,93
2015-04-03 21:18:54,98
2015-04-03 21:18:59,89
2015-04-03 21:19:04,90
2015-04-03 21:19:09,77
2015-04-03 21:19:14,76
2015-04-03 21:19:19,80
2015-04-03 21:19:24,82
2015-04-03 21:19:29,85
2015-04-03 21:19:34,85
2015-04-03 21:19:39,84
2015-04-03 21:19:44,82
2015-04-03 21:19:49,85
2015-04-03 21:19:54,82
2015-04-03 21:19:59,85
2015-04-03 21:20:04,84
2015-04-03 21:20:09,87
2015-04-03 21:20:14,89
2015-04-03 21:20:19,87
2015-04-03 21:20:24,84
2015-04-03 21:20:29,88
2015-04-03 21:20:34,90
2015-04-03 21:20:39,82
2015-04-03 21:20:44,83
2015-04-03 21:20:49,83
2015-04-03 21:20:54,92
2015-04-03 21:20:59,93
2015-04-03 21:21:04,92
2015-04-03 21:21:09,86
2015-04-03 21:21:14,77
2015-04-03 21:21:19,81
2015-04-03 21:21:24,84
2015-04-03 21:21:29,87
2015-04-03 21:21:34,89
2015-04-03 21:21:39,79
2015-04-03 21:21:44,89
2015-04-03 21:21:49,91
2015-04-03 21:21:54,84
2015-04-03 21:21:59,87
2015-04-03 21:22:04,90
2015-04-03 21:22:09,84
2015-04-03 21:22:14,87
2015-04-03 21:22:19,90
2015-04-03 21:22:24,86
2015-04-03 21:22:29,84
2015-04-03 21:22:34,85
2015-04-03 21:22:39,90
2015-04-03 21:22:44,94
2015-04-03 21:22:49,87
2015-04-03 21:22:54,90
2015-04-03 21:22:59,82
2015-04-03 21:23:04,76
2015-04-03 21:23:09,81
2015-04-03 21:23:14,89
2015-04-03 21:23:19,91
2015-04-03 21:23:24,86
2015-04-03 21:23:29,91
2015-04-03 21:23:34,85
2015-04-03 21:23:39,82
2015-04-03 21:23:44,80
2015-04-03 21:23:49,74
2015-04-03 21:23:54,82
2015-04-03 21:23:59,88
2015-04-03 21:24:04,88
2015-04-03 21:24:09,85
2015-04-03 21:24:14,87
2015-04-03 21:24:19,84
2015-04-03 21:24:24,76
2015-04-03 21:24:29,90
2015-04-03 21:24:34,91
2015-04-03 21:24:39,96
2015-04-03 21:24:44,87
2015-04-03 21:24:49,85
2015-04-03 21:24:54,88
2015-04-03 21:24:59,95
2015-04-03 21:25:04,93
2015-04-03 21:25:09,100
2015-04-03 21:25:14,105
2015-04-03 21:25:19,106
2015-04-03 21:25:24,109
2015-04-03 21:25:29,105
2015-04-03 21:25:34,102
2015-04-03 21:25:39,99
2015-04-03 21:25:44,105
2015-04-03 21:25:49,102
2015-04-03 21:25:54,99
2015-04-03 21:25:59,102
2015-04-03 21:26:05,102
2015-04-03 21:26:09,98
2015-04-03 21:26:14,95
2015-04-03 21:26:19,90
2015-04-03 21:26:24,89
2015-04-03 21:26:29,98
2015-04-03 21:26:34,99
2015-04-03 21:26:39,97
2015-04-03 21:26:44,86
2015-04-03 21:26:49,83
2015-04-03 21:26:54,85
2015-04-03 21:26:59,87
2015-04-03 21:27:04,90
2015-04-03 21:27:09,84
2015-04-03 21:27:14,89
2015-04-03 21:27:19,88
2015-04-03 21:27:24,93
2015-04-03 21:27:29,88
2015-04-03 21:27:34,86
2015-04-03 21:27:39,88
2015-04-03 21:27:44,89
2015-04-03 21:27:49,88
2015-04-03 21:27:54,88
2015-04-03 21:27:59,95
2015-04-03 21:28:04,89
2015-04-03 21:28:09,92
2015-04-03 21:28:14,88
2015-04-03 21:28:19,79
2015-04-03 21:28:24,83
2015-04-03 21:28:29,82
2015-04-03 21:28:35,88
2015-04-03 21:28:39,88
2015-04-03 21:28:44,82
2015-04-03 21:28:49,85
2015-04-03 21:28:54,83
2015-04-03 21:28:59,76
2015-04-03 21:29:04,83
2015-04-03 21:29:09,87
2015-04-03 21:29:14,93
2015-04-03 21:29:19,93
2015-04-03 21:29:24,74
2015-04-03 21:29:29,77
2015-04-03 21:29:34,85
2015-04-03 21:29:39,87
2015-04-03 21:29:44,89
2015-04-03 21:29:49,82
2015-04-03 21:29:54,87
2015-04-03 21:29:59,85
2015-04-03 21:30:04,86
2015-04-03 21:30:09,90
2015-04-03 21:30:14,90
2015-04-03 21:30:19,90
2015-04-03 21:30:24,92
2015-04-03 21:30:29,91
2015-04-03 21:30:34,90
2015-04-03 21:30:39,92
2015-04-03 21:30:44,76
2015-04-03 21:30:49,77
2015-04-03 21:30:54,90
2015-04-03 21:30:59,90
2015-04-03 21:31:04,89
2015-04-03 21:31:09,91
2015-04-03 21:31:14,85
2015-04-03 21:31:19,85
2015-04-03 21:31:24,91
2015-04-03 21:31:29,87
2015-04-03 21:31:34,83
2015-04-03 21:31:40,86
2015-04-03 21:31:44,81
2015-04-03 21:31:49,87
2015-04-03 21:31:54,96
2015-04-03 21:31:59,98
2015-04-03 21:32:04,94
2015-04-03 21:32:09,80
2015-04-03 21:32:14,89
2015-04-03 21:32:19,90
2015-04-03 21:32:24,85
2015-04-03 21:32:29,89
2015-04-03 21:32:34,94
2015-04-03 21:32:39,89
2015-04-03 21:32:44,87
2015-04-03 21:32:49,85
2015-04-03 21:32:54,87
2015-04-03 21:32:59,82
2015-04-03 21:33:04,86
2015-04-03 21:33:09,84
2015-04-03 21:33:14,82
2015-04-03 21:33:19,84
2015-04-03 21:33:24,86
2015-04-03 21:33:29,84
2015-04-03 21:33:34,81
2015-04-03 21:33:39,88
2015-04-03 21:33:44,81
2015-04-03 21:33:49,82
2015-04-03 21:33:54,85
2015-04-03 21:33:59,89
2015-04-03 21:34:04,90
2015-04-03 21:34:09,93
2015-04-03 21:34:14,81
2015-04-03 21:34:19,80
2015-04-03 21:34:24,88
2015-04-03 21:34:29,84
2015-04-03 21:34:34,83
2015-04-03 21:34:39,89
2015-04-03 21:34:44,85
2015-04-03 21:34:49,83
2015-04-03 21:34:54,86
2015-04-03 21:34:59,85
2015-04-03 21:35:04,87
2015-04-03 21:35:09,92
2015-04-03 21:35:14,86
2015-04-03 21:35:19,89
2015-04-03 21:35:24,88
2015-04-03 21:35:29,79
2015-04-03 21:35:34,84
2015-04-03 21:35:39,83
2015-04-03 21:35:44,78
2015-04-03 21:35:49,79
2015-04-03 21:35:54,81
2015-04-03 21:35:59,79
2015-04-03 21:36:04,79
2015-04-03 21:36:09,85
2015-04-03 21:36:14,87
2015-04-03 21:36:19,92
2015-04-03 21:36:24,88
2015-04-03 21:36:29,84
2015-04-03 21:36:35,84
2015-04-03 21:36:40,86
2015-04-03 21:36:44,91
2015-04-03 21:36:49,89
2015-04-03 21:36:54,87
2015-04-03 21:36:59,72
2015-04-03 21:37:04,72
2015-04-03 21:37:09,79
2015-04-03 21:37:14,83
2015-04-03 21:37:19,80
2015-04-03 21:37:24,87
2015-04-03 21:37:29,87
2015-04-03 21:37:34,85
2015-04-03 21:37:39,86
2015-04-03 21:37:44,81
2015-04-03 21:37:49,81
2015-04-03 21:37:54,87
2015-04-03 21:37:59,86
2015-04-03 21:38:04,81
2015-04-03 21:38:09,86
2015-04-03 21:38:14,86
2015-04-03 21:38:19,83
2015-04-03 21:38:24,88
2015-04-03 21:38:29,87
2015-04-03 21:38:34,86
2015-04-03 21:38:39,92
2015-04-03 21:38:44,80
2015-04-03 21:38:49,83
2015-04-03 21:38:54,81
2015-04-03 21:38:59,84
2015-04-03 21:39:04,84
2015-04-03 21:39:09,81
2015-04-03 21:39:14,83
2015-04-03 21:39:19,86
2015-04-03 21:39:24,77
2015-04-03 21:39:29,91
2015-04-03 21:39:34,94
2015-04-03 21:39:39,90
2015-04-03 21:39:44,92
2015-04-03 21:39:49,88
2015-04-03 21:39:54,85
2015-04-03 21:39:59,81
2015-04-03 21:40:04,87
2015-04-03 21:40:09,78
2015-04-03 21:40:14,79
2015-04-03 21:40:19,81
2015-04-03 21:40:24,80
2015-04-03 21:40:29,88
2015-04-03 21:40:34,87
2015-04-03 21:40:39,88
2015-04-03 21:40:44,89
2015-04-03 21:40:49,87
2015-04-03 21:40:54,78
2015-04-03 21:40:59,86
2015-04-03 21:41:04,86
2015-04-03 21:41:09,86
2015-04-03 21:41:14,84
2015-04-03 21:41:19,83
2015-04-03 21:41:24,95
2015-04-03 21:41:29,81
2015-04-03 21:41:34,78
2015-04-03 21:41:39,89
2015-04-03 21:41:44,83
2015-04-03 21:41:49,86
2015-04-03 21:41:54,99
2015-04-03 21:41:59,94
2015-04-03 21:42:04,94
2015-04-03 21:42:09,89
2015-04-03 21:42:14,96
2015-04-03 21:42:19,89
2015-04-03 21:42:24,87
2015-04-03 21:42:29,82
2015-04-03 21:42:34,81
2015-04-03 21:42:39,88
2015-04-03 21:42:44,87
2015-04-03 21:42:49,92
2015-04-03 21:42:54,92
